GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,pop2015,Long,Lat
THA,Thailand,THA.37_1,Pathum Thani,NA,จังหวัดปทุมธานี,Changwat,Province,13,TH.PT,1091895.219,100.6832572,14.064031
THA,Thailand,THA.38_1,Pattani,NA,จังหวัดปัตตานี,Changwat,Province,94,TH.PI,645453.8303,101.3515,6.730497038
THA,Thailand,THA.39_1,Phangnga,NA,จังหวัดพังงา,Changwat,Province,82,TH.PG,239549.5388,98.42455962,8.675726509
THA,Thailand,THA.40_1,Phatthalung,NA,จังหวัดพัทลุง,Changwat,Province,93,TH.PL,527035.7576,100.0692601,7.511596794
THA,Thailand,THA.41_1,Phayao,NA,จังหวัดพะเยา,Changwat,Province,56,TH.PY,534657.1166,100.1892965,19.2317935
THA,Thailand,THA.42_1,Phetchabun,NA,อำเภอเมืองเพชรบูรณ์,Changwat,Province,67,TH.PH,1043946.353,101.1469824,16.26221126
THA,Thailand,THA.43_1,Phetchaburi,Phetcha Buri|Bejraburi|Petchburi|Phet Buri|Tetchburit,จังหวัดเพชรบุรี,Changwat,Province,76,TH.PE,447113.2818,99.6193674,12.94654406
THA,Thailand,THA.44_1,Phichit,NA,จังหวัดพิจิตร,Changwat,Province,66,TH.PC,573517.7102,100.3454208,16.25818046
THA,Thailand,THA.45_1,Phitsanulok,Bisnulok|Phisanulauk|Phitsnulok|Pitsanuloke,จังหวัดพิษณุโลก,Changwat,Province,65,TH.PS,906504.7085,100.5445922,16.98223528
THA,Thailand,THA.46_1,Phra Nakhon Si Ayutthaya,Phranakhon Si Ayutthaya|Ayudhya|Ayutthaya|Phranakhornsri-ayuthaya,จังหวัดพระนครศรีอยุธยา,Changwat,Province,14,TH.PA,837890.8846,100.5280876,14.34411504
THA,Thailand,THA.47_1,Phrae,NA,จังหวัดแพร่,Changwat,Province,54,TH.PR,490000.7355,100.0679575,18.19949321
THA,Thailand,THA.48_1,Phuket,NA,จังหวัดภูเก็ต,Changwat,Province,83,TH.PU,269921.113,98.34408541,7.972975956
THA,Thailand,THA.49_1,Prachin Buri,NA,จังหวัดปราจีนบุรี,Changwat,Province,25,TH.PB,498413.8361,101.6493631,14.05043094
THA,Thailand,THA.50_1,Prachuap Khiri Khan,Korh Luxk|Prachuab Girikhand|Prachuapkirikhan|Prachut Khirikhan,จังหวัดประจวบคีรีขันธ์,Changwat,Province,77,TH.PK,434615.5515,99.63546908,11.94641473
THA,Thailand,THA.51_1,Ranong,NA,จังหวัดระนอง,Changwat,Province,85,TH.RN,184420.6201,98.70587749,9.970920167
THA,Thailand,THA.52_1,Ratchaburi,NA,จังหวัดราชบุรี,Changwat,Province,70,TH.RT,866605.1738,99.58084898,13.53340774
THA,Thailand,THA.53_1,Rayong,NA,จังหวัดระยอง,Changwat,Province,21,TH.RY,619847.1382,101.4266116,12.8557683
THA,Thailand,THA.54_1,Roi Et,NA,ร้อยเอ็ด,Changwat,Province,45,TH.RE,1390735.034,103.8163922,15.9181321
THA,Thailand,THA.55_1,Sa Kaeo,Srakaeo,จังหวัดสระแก้ว,Changwat,Province,27,TH.SK,587598.2787,102.3224424,13.78469908
THA,Thailand,THA.56_1,Sakon Nakhon,NA,จังหวัดสกลนคร,Changwat,Province,47,TH.SN,1167482.153,103.8269613,17.3880933
THA,Thailand,THA.57_1,Samut Prakan,Pak Nam|Samudh Prakarn|Samudraprakar|Samut Phrakhan,จังหวัดสมุทรปราการ,Changwat,Province,11,TH.SP,1339207.795,100.7109476,13.59649512
THA,Thailand,THA.58_1,Samut Sakhon,Krokkrak Maha Chai|Mahachai|Samudrasagara,จังหวัดสมุทรสาคร,Changwat,Province,74,TH.SS,487027.8243,100.2133985,13.5695062
THA,Thailand,THA.59_1,Samut Songkhram,Mae Klong|Samudrasonggram,จังหวัดสมุทรสงคราม,Changwat,Province,75,TH.SM,203425.7092,99.95424937,13.39633698
THA,Thailand,THA.60_1,Saraburi,Sara Buri,จังหวัดสระบุรี,Changwat,Province,19,TH.SR,685554.623,101.0153952,14.6285333
THA,Thailand,THA.61_1,Satun,NA,จังหวัดสตูล,Changwat,Province,91,TH.SA,294908.1133,99.96701314,6.848518358
THA,Thailand,THA.62_1,Si Sa Ket,Sisaket|Khukhan|Khukhandh|Srisaket,จังหวัดศรีสะเกษ,Changwat,Province,33,TH.SI,1532985.241,104.3713888,14.85594665
THA,Thailand,THA.63_1,Sing Buri,NA,จังหวัดสิงห์บุรี,Changwat,Province,17,TH.SB,222059.8037,100.3474538,14.91259476
THA,Thailand,THA.64_1,Songkhla,NA,จังหวัดสงขลา,Changwat,Province,90,TH.SG,1258239.191,100.5446982,6.934744305
THA,Thailand,THA.65_1,Sukhothai,Sawankhalokt|Sukhotai|Sukothai|Svargalok,จังหวัดสุโขทัย,Changwat,Province,64,TH.SO,612432.3043,99.71125131,17.25879416
THA,Thailand,THA.66_1,Suphan Buri,NA,จังหวัดสุพรรณบุรี,Changwat,Province,72,TH.SH,877693.2301,99.89191784,14.60571693
THA,Thailand,THA.67_1,Surat Thani,NA,จังหวัดสุราษฎร์ธานี,Changwat,Province,84,TH.ST,986943.3492,99.05998429,9.033142363
THA,Thailand,THA.68_1,Surin,NA,จังหวัดสุรินทร์,Changwat,Province,32,TH.SU,1456182.174,103.6584139,14.88487665
THA,Thailand,THA.69_1,Tak,NA,จังหวัดตาก,Changwat,Province,63,TH.TK,600121.958,98.79105004,16.7149525
THA,Thailand,THA.70_1,Trang,Tab Tiang,จังหวัดตรัง,Changwat,Province,92,TH.TG,636955.7191,99.60784188,7.540079955
THA,Thailand,THA.71_1,Trat,NA,จังหวัดตราด,Changwat,Province,23,TH.TT,209493.5191,102.5374634,12.37216293
THA,Thailand,THA.72_1,Ubon Ratchathani,NA,จังหวัดอุบลราชธานี,Changwat,Province,34,TH.UR,1948606.499,105.1128713,15.18318778
THA,Thailand,THA.73_1,Udon Thani,NA,จังหวัดอุดรธานี,Changwat,Province,41,TH.UN,1662455.66,102.8677278,17.42364959
THA,Thailand,THA.74_1,Uthai Thani,NA,จังหวัดอุทัยธานี,Changwat,Province,61,TH.UT,336924.4492,99.47952634,15.34881718
THA,Thailand,THA.75_1,Uttaradit,NA,จังหวัดอุตรดิตถ์,Changwat,Province,53,TH.UD,494162.9674,100.5186572,17.74741627
THA,Thailand,THA.76_1,Yala,NA,จังหวัดยะลา,Changwat,Province,95,TH.YL,497370.17,101.2300903,6.194059626
THA,Thailand,THA.77_1,Yasothon,NA,จังหวัดยโสธร,Changwat,Province,35,TH.YS,572889.5244,104.341693,15.89590077
TJK,Tajikistan,TJK.1_1,Dushanbe,NA,NA,Viloyat,Region,NA,TJ.RR,642951.7426,68.76257639,38.5684614
TJK,Tajikistan,TJK.2_1,Gorno-Badakhshan,Badakhshoni Kuni|Autonomes Gebiet der Berg-Badachschanen|Gorno-Badahshanskaya avtonomnaya oblast'|Go,NA,Viloiati Mukhtori|Viloyati Avtonomii,Region,NA,TJ.BK,223160.1018,72.90187999,38.10269613
TJK,Tajikistan,TJK.3_1,Khatlon,Hationskaya oblast'|Hatlonskaja oblast',NA,Viloyat,Region,NA,TJ.KL,3002358.214,69.16334155,37.82755207
TJK,Tajikistan,TJK.4_1,Leninabad,Sogd|Hodžent|Khodzhent|Khujand|Leninabadskaya oblast'|Leninobod|Sogdiyskaya oblast'|Sogdskaja oblast,NA,Viloyat,Region,NA,TJ.LE,2526050.757,69.25083445,39.77457664
TJK,Tajikistan,TJK.5_1,Tadzhikistan Territories,NA,NA,Viloyat,Region,NA,TJ.RR,2053525.983,70.15638507,38.87601337
TKL,Tokelau,TKL.1_1,Anafu,NA,NA,Atoll,Atoll,NA,TK.AT,NA,-172.4778624,-8.554801077
TKL,Tokelau,TKL.2_1,Fakaofo,NA,NA,Atoll,Atoll,NA,TK.FA,NA,-171.1950558,-9.342982269
TKL,Tokelau,TKL.3_1,Nukunonu,NA,NA,Atoll,Atoll,NA,TK.NU,NA,-171.7785234,-9.178063934
TKM,Turkmenistan,TKM.1_1,Ahal,Akhal|Ashkhabad|Ashkhabadskaya Oblast,NA,Welayat|Velayat,Province,NA,TM.AL,1083697.907,59.03246878,38.5670446
TKM,Turkmenistan,TKM.2_1,Aşgabat,Ashgabat,NA,Ashkhabad,Independent City,NA,TM.AB,474029.5274,58.38935886,37.94056088
TKM,Turkmenistan,TKM.3_1,Balkan,"Krasnovodsk, Krasnovodskaya Oblast",NA,Welayat|Velayat,Province,NA,TM.BA,477416.4271,54.80846792,40.0000215
TKM,Turkmenistan,TKM.4_1,Chardzhou,Lebap|Chardzhouskaya Oblast,NA,Welayat|Velayat,Province,NA,TM.LE,1185520.613,63.15868347,38.89823251
TKM,Turkmenistan,TKM.5_1,Mary,Maruy|Marysk|Maryyskaya Oblast,NA,Welayat|Velayat,Province,NA,TM.MA,1192379.249,62.27746485,37.19116301
TKM,Turkmenistan,TKM.6_1,Tashauz,Dashoguz|Dashhowuz|Dashkhovuz|Tashauzskaya Oblast,NA,Welayat|Velayat,Province,NA,TM.DA,1144819.039,58.66826711,41.1594472
TLS,Timor-Leste,TLS.1_1,Aileu,NA,NA,Distrito,District,NA,TP.AL,81042.16699,125.6359604,-8.701431953
TLS,Timor-Leste,TLS.2_1,Ainaro,NA,NA,Distrito,District,NA,TP.AN,63356.01505,125.5733269,-9.001841368
TLS,Timor-Leste,TLS.3_1,Ambeno,Oecussi,NA,Distrito,District,NA,TP.AM,69464.52617,124.2911822,-9.318707066
TLS,Timor-Leste,TLS.4_1,Baucau,NA,NA,Distrito,District,NA,TP.BC,111936.5388,126.4698111,-8.564568029
TLS,Timor-Leste,TLS.5_1,Bobonaro,NA,NA,Distrito,District,NA,TP.BB,109510.0232,125.1865318,-8.967969384
TLS,Timor-Leste,TLS.6_1,Covalima,Cova Lima,NA,Distrito,District,NA,TP.CL,65863.50995,125.2440371,-9.243995192
TLS,Timor-Leste,TLS.7_1,Dili,NA,NA,Distrito,District,NA,TP.DL,165305.7341,125.6635664,-8.555184147
TLS,Timor-Leste,TLS.8_1,Ermera,NA,NA,Distrito,District,NA,TP.ER,107162.6534,125.3877343,-8.812590372
TLS,Timor-Leste,TLS.9_1,Lautém,NA,NA,Distrito,District,NA,TP.BT,68922.29551,126.9661255,-8.51508624
TLS,Timor-Leste,TLS.10_1,Liquiçá,NA,NA,Distrito,District,NA,TP.LQ,59515.26282,125.2960477,-8.652460743
TLS,Timor-Leste,TLS.11_1,Manatuto,NA,NA,Distrito,District,NA,TP.MT,59135.34159,125.9765313,-8.713112473
TLS,Timor-Leste,TLS.12_1,Manufahi,NA,NA,Distrito,District,NA,TP.MF,56046.07686,125.7999823,-8.991790595
TLS,Timor-Leste,TLS.13_1,Viqueque,NA,NA,Distrito,District,NA,TP.VQ,78636.96815,126.3592679,-8.800659128
TON,Tonga,TON.1_1,'Eua,NA,NA,Island Group,Island Group,NA,TO.EU,NA,-174.9325715,-21.37587742
TON,Tonga,TON.2_1,Ha'apai,NA,NA,Island Group,Island Group,NA,TO.HA,NA,-175.0670766,-19.74901931
TON,Tonga,TON.3_1,Niuas,NA,NA,Island Group,Island Group,NA,TO.NI,NA,-173.7781004,-15.95759766
TON,Tonga,TON.4_1,Tongatapu,NA,NA,Island Group,Island Group,NA,TO.TT,NA,-175.1918611,-21.17408234
TON,Tonga,TON.5_1,Vava'u,NA,NA,Island Group,Island Group,NA,TO.VA,NA,-173.9836082,-18.62612253
TTO,Trinidad and Tobago,TTO.1_1,Arima,NA,NA,Borough,Borough,NA,TT.AR,NA,-61.2798587,10.62762716
TTO,Trinidad and Tobago,TTO.2_1,Chaguanas,NA,NA,Borough,Borough,NA,TT.CH,NA,-61.41050667,10.53610565
TTO,Trinidad and Tobago,TTO.3_1,Couva-Tabaquite-Talparo,Couva,NA,Region,Region,NA,TT.CT,NA,-61.33626167,10.43926705
TTO,Trinidad and Tobago,TTO.4_1,Diego Martin,Petit Valley,NA,Region,Region,NA,TT.DM,NA,-61.57447316,10.7126918
TTO,Trinidad and Tobago,TTO.5_1,Mayaro/Rio Claro,Mayaro|Rio Claro,NA,Region,Region,NA,TT.MR,NA,-61.10601162,10.27834991
TTO,Trinidad and Tobago,TTO.6_1,Penal-Debe,Penal,NA,Region,Region,NA,TT.PD,NA,-61.4386988,10.16114017
TTO,Trinidad and Tobago,TTO.7_1,Point Fortin,NA,NA,Borough,Borough,NA,TT.PF,NA,-61.67106606,10.17473968
TTO,Trinidad and Tobago,TTO.8_1,Port of Spain,Port-of-Spain,NA,City,City,NA,TT.PS,NA,-61.51677932,10.66230125
TTO,Trinidad and Tobago,TTO.9_1,Princes Town,NA,NA,Region,Region,NA,TT.PT,NA,-61.29599109,10.20283638
TTO,Trinidad and Tobago,TTO.10_1,San Fernando,NA,NA,City,City,NA,TT.SF,NA,-61.4552091,10.28199661
TTO,Trinidad and Tobago,TTO.11_1,San Juan-Laventille,Laventille,NA,Region,Region,NA,TT.SL,NA,-61.44524783,10.68536674
TTO,Trinidad and Tobago,TTO.12_1,Sangre Grande,NA,NA,Region,Region,NA,TT.SN,NA,-61.09959123,10.64732085
TTO,Trinidad and Tobago,TTO.13_1,Siparia,NA,NA,Region,Region,NA,TT.SI,NA,-61.64083905,10.136206
TTO,Trinidad and Tobago,TTO.14_1,Tobago,Tabago,NA,Region,Region,NA,TT.TB,NA,-60.66635063,11.24149081
TTO,Trinidad and Tobago,TTO.15_1,Tunapuna/Piarco,Tunapuna,NA,Region,Region,NA,TT.TP,NA,-61.3073758,10.68624092
TUN,Tunisia,TUN.1_1,Ariana,Al Aryiānah|L'Ariana|Tunis Ariana|Al Aryānah,NA,Wilayat,Governorate,NA,TN.AN,557684.9801,10.11503863,36.96648445
TUN,Tunisia,TUN.2_1,Béja,Bājah|Béja,NA,Wilayat,Governorate,NA,TN.BJ,339633.6179,9.318407831,36.69879258
TUN,Tunisia,TUN.3_1,Ben Arous (Tunis Sud),Bin `Arūs|Ben Arous|Tunis Ben Arous,NA,Wilayat,Governorate,NA,TN.BA,465648.6731,10.21031525,36.64534592
TUN,Tunisia,TUN.4_1,Bizerte,BanzartBanzart|Bensert|Binzart|Biserta|Bizerta,NA,Wilayat,Governorate,NA,TN.BZ,486285.3717,9.604600606,37.08647815
TUN,Tunisia,TUN.5_1,Gabès,Qābis|Gabās,NA,Wilayat,Governorate,NA,TN.GB,335805.2079,9.786944354,33.79175819
TUN,Tunisia,TUN.6_1,Gafsa,Gafṣah|Qafṣah,NA,Wilayat,Governorate,NA,TN.GF,352139.4216,8.783803405,34.41307668
TUN,Tunisia,TUN.7_1,Jendouba,Jendoûbah|Jenduba|Jondouba|Jundūbah|Souk-El-Arba|Dschunduba,NA,Wilayat,Governorate,NA,TN.JE,420699.9947,8.705853526,36.64172461
TUN,Tunisia,TUN.8_1,Kairouan,Al Qayrawān|Al Qīrwān|Qairouân|Kairuã|Kairouwan,NA,Wilayat,Governorate,NA,TN.KR,612239.0674,9.858684741,35.62316745
TUN,Tunisia,TUN.9_1,Kassérine,Al Qaṣrayn|Al Gaṣrīn|Al Qasrin|Kasserim|Al Qaṣrayn|Sbeitla,NA,Wilayat,Governorate,NA,TN.KS,456811.5744,8.750650074,35.23432521
TUN,Tunisia,TUN.10_1,Kebili,Kebilli|Qbili|Qibilī,NA,Wilayat,Governorate,NA,TN.KB,156205.2936,8.887894015,33.29635506
TUN,Tunisia,TUN.11_1,Le Kef,Al Kāf|El Kef|Kaf|Kef,NA,Wilayat,Governorate,NA,TN.KF,277004.876,8.676926877,36.04660564
TUN,Tunisia,TUN.12_1,Mahdia,Al Madīyah|Al Mahdiyya|Mahdiâh,NA,Wilayat,Governorate,NA,TN.MH,380090.9336,10.63077657,35.33883917
TUN,Tunisia,TUN.13_1,Manubah,NA,NA,Wilayat,Governorate,NA,TN.MN,214946.4974,9.835075492,36.80527697
TUN,Tunisia,TUN.14_1,Médenine,Madanīyīn|Madanīn|Medenin,NA,Wilayat,Governorate,NA,TN.ME,425267.9879,10.89888967,33.12189532
TUN,Tunisia,TUN.15_1,Monastir,Al Munastīr,NA,Wilayat,Governorate,NA,TN.MS,385942.3121,10.75419418,35.6163205
TUN,Tunisia,TUN.16_1,Nabeul,Cap Bon|Nabil|Nābol|Nābul,NA,Wilayat,Governorate,NA,TN.NB,734941.9246,10.71356818,36.69341029
TUN,Tunisia,TUN.17_1,Sfax,Safāqis|Ṣafāqis|Ṣfāqis,NA,Wilayat,Governorate,NA,TN.SF,983481.9249,10.36168603,34.77750908
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,Sīdī Bū Zayd|Qamudah|Sidi Boû Sa`îd|Sidi Buzid|Sidi Bū Sa`īd|Sīdī Bū Zayd|Sidi Bu Said,NA,Wilayat,Governorate,NA,TN.SZ,443486.0293,9.53398517,34.88226952
TUN,Tunisia,TUN.19_1,Siliana,Siliānah|Silyānah,NA,Wilayat,Governorate,NA,TN.SL,270607.6978,9.328761245,36.06603208
TUN,Tunisia,TUN.20_1,Sousse,Sousa|Sussa|Susse|Susa|Sūsah,NA,Wilayat,Governorate,NA,TN.SS,544489.7364,10.40097529,35.89478272
TUN,Tunisia,TUN.21_1,Tataouine,Foum Tataouine|Tatahouine|Tatuine|Taţāwīn,NA,Wilayat,Governorate,NA,TN.TA,166577.4125,9.949376315,32.00447628
TUN,Tunisia,TUN.22_1,Tozeur,Tawzar|Touzar|Tūzar,NA,Wilayat,Governorate,NA,TN.TO,119206.8737,7.990914542,33.94086784
TUN,Tunisia,TUN.23_1,Tunis,Tounis|Tunis City|Tūnus|Túnez|Túnis|Tunisi|Tūnis,NA,Wilayat,Governorate,NA,TN.TU,1062502.433,10.15760991,36.81171741
TUN,Tunisia,TUN.24_1,Zaghouan,Tunis South|Zachouan|Zaguan|Zaghwān|Saghuan,NA,Wilayat,Governorate,NA,TN.ZA,184986.5264,9.996719622,36.34307994
TUR,Turkey,TUR.1_1,Adana,Seyhan,NA,Il,Province,NA,TR.AA,1962003.318,35.59445753,37.46172574
TUR,Turkey,TUR.2_1,Adiyaman,Adıyaman,NA,Il,Province,NA,TR.AD,594540.5353,38.33525618,37.80429197
TUR,Turkey,TUR.3_1,Afyon,Afyonkarahisar,NA,Il,Province,NA,TR.AF,676535.6063,30.65645068,38.62266329
TUR,Turkey,TUR.4_1,Agri,Ağri|Karaköse,NA,Il,Province,NA,TR.AG,563409.3828,43.26693004,39.57459571
TUR,Turkey,TUR.5_1,Aksaray,NA,NA,Il,Province,NA,TR.AK,389967.9319,33.84149247,38.37141791
TUR,Turkey,TUR.6_1,Amasya,NA,NA,Il,Province,NA,TR.AM,341031.9945,35.72044232,40.69091514
TUR,Turkey,TUR.7_1,Ankara,Ancara|Angora,NA,Il,Province,NA,TR.AN,5429236.824,32.6169363,39.79575416
TUR,Turkey,TUR.8_1,Antalya,Adalia|Anatolia,NA,Il,Province,NA,TR.AL,2009206.072,30.92169865,36.7991859
TUR,Turkey,TUR.9_1,Ardahan,NA,NA,Il,Province,NA,TR.AR,95847.75754,42.76259151,41.11671475
TUR,Turkey,TUR.10_1,Artvin,Çoruh,NA,Il,Province,NA,TR.AV,155789.5777,41.81542606,41.10846113
TUR,Turkey,TUR.11_1,Aydin,Aydın,NA,Il,Province,NA,TR.AY,994448.0197,28.01779281,37.75272607
TUR,Turkey,TUR.12_1,Balikesir,Balıkesir|Balikisri,NA,Il,Province,NA,TR.BK,1184434.981,27.87092895,39.66600624
TUR,Turkey,TUR.13_1,Bartın,NA,NA,Il,Province,NA,TR.BR,187701.1763,32.46654536,41.54824452
TUR,Turkey,TUR.14_1,Batman,NA,NA,Il,Province,NA,TR.BM,524708.4387,41.40834321,38.00343665
TUR,Turkey,TUR.15_1,Bayburt,NA,NA,Il,Province,NA,TR.BB,66015.68547,40.22971656,40.23520995
TUR,Turkey,TUR.16_1,Bilecik,NA,NA,Il,Province,NA,TR.BC,252561.6379,30.11845092,40.11461208
TUR,Turkey,TUR.17_1,Bingöl,Çapakçur,NA,Il,Province,NA,TR.BG,265071.0088,40.7223881,39.045197
TUR,Turkey,TUR.18_1,Bitlis,NA,NA,Il,Province,NA,TR.BT,311907.9624,42.40159122,38.55023865
TUR,Turkey,TUR.19_1,Bolu,NA,NA,Il,Province,NA,TR.BL,279676.6023,31.6693487,40.60175653
TUR,Turkey,TUR.20_1,Burdur,NA,NA,Il,Province,NA,TR.BD,299008.7312,30.09131312,37.42171467
TUR,Turkey,TUR.21_1,Bursa,Burssa|Brusa|Brussa|Brousse,NA,Il,Province,NA,TR.BU,2976396.999,29.02450434,40.11394355
TUR,Turkey,TUR.22_1,Çanakkale,NA,NA,Il,Province,NA,TR.CK,506252.2594,26.81054329,39.98451056
TUR,Turkey,TUR.23_1,Çankiri,Çankırı|Changra,NA,Il,Province,NA,TR.CI,160048.8883,33.42615469,40.68986276
TUR,Turkey,TUR.24_1,Çorum,NA,NA,Il,Province,NA,TR.CM,536521.0532,34.66202048,40.56633532
TUR,Turkey,TUR.25_1,Denizli,NA,NA,Il,Province,NA,TR.DN,1013181.247,29.26288379,37.73451422
TUR,Turkey,TUR.26_1,Diyarbakir,Diyarbakır,NA,Il,Province,NA,TR.DY,1655745.819,40.34672611,38.13568738
TUR,Turkey,TUR.27_1,Düzce,NA,NA,Il,Province,NA,TR.DU,366774.0327,31.26864478,40.89399424
TUR,Turkey,TUR.28_1,Edirne,Adrianople|Adrianopel,NA,Il,Province,NA,TR.ED,375101.8572,26.60451856,41.2469744
TUR,Turkey,TUR.29_1,Elazığ,Elazig,NA,Il,Province,NA,TR.EG,577172.9285,39.42613253,38.67723027
TUR,Turkey,TUR.30_1,Erzincan,NA,NA,Il,Province,NA,TR.EN,200309.8885,39.31752519,39.66460491
TUR,Turkey,TUR.31_1,Erzurum,NA,NA,Il,Province,NA,TR.EM,707940.9722,41.56319018,40.05496214
TUR,Turkey,TUR.32_1,Eskisehir,Eskişehir,NA,Il,Province,NA,TR.ES,778268.8721,31.0789769,39.59882266
TUR,Turkey,TUR.33_1,Gaziantep,NA,NA,Il,Province,NA,TR.GA,1936358.388,37.34370018,37.09244689
TUR,Turkey,TUR.34_1,Giresun,Kerasund,NA,Il,Province,NA,TR.GI,384398.5658,38.5897809,40.57458055
TUR,Turkey,TUR.35_1,Gümüshane,Gümüşhane,NA,Il,Province,NA,TR.GU,118983.8341,39.41317633,40.33249908
TUR,Turkey,TUR.36_1,Hakkari,NA,NA,Il,Province,NA,TR.HK,291738.1872,44.10846126,37.43445554
TUR,Turkey,TUR.37_1,Hatay,NA,NA,Il,Province,NA,TR.HT,1590219.534,36.25644968,36.44211485
TUR,Turkey,TUR.38_1,Iğdır,NA,NA,Il,Province,NA,TR.IG,218511.9572,43.96155095,39.90344627
TUR,Turkey,TUR.39_1,Isparta,NA,NA,Il,Province,NA,TR.IP,445486.4117,30.951451,37.92246107
TUR,Turkey,TUR.40_1,Istanbul,İstanbul|Constantinople|Estambul|Istambul|Konstantinopel|Stamboul,NA,Il,Province,NA,TR.IB,13735498.45,28.56015045,41.1947747
TUR,Turkey,TUR.41_1,Izmir,İzmir|Esmirna|Smirne|Smyrna,NA,Il,Province,NA,TR.IZ,3910202.209,27.31634184,38.48385051
TUR,Turkey,TUR.42_1,K. Maras,Kahramanmaraş,NA,Il,Province,NA,TR.KM,1121859.892,36.98530734,37.92201031
TUR,Turkey,TUR.43_1,Karabük,NA,NA,Il,Province,NA,TR.KB,228638.7825,32.63243419,41.1668557
TUR,Turkey,TUR.44_1,Karaman,NA,NA,Il,Province,NA,TR.KR,243423.0075,33.19318471,37.04461554
TUR,Turkey,TUR.45_1,Kars,NA,NA,Il,Province,NA,TR.KA,305635.6342,43.06548181,40.47399663
TUR,Turkey,TUR.46_1,Kastamonu,NA,NA,Il,Province,NA,TR.KS,366128.9721,33.6699695,41.49052531
TUR,Turkey,TUR.47_1,Kayseri,NA,NA,Il,Province,NA,TR.KY,1395674.395,35.85745015,38.67817695
TUR,Turkey,TUR.48_1,Kilis,NA,NA,Il,Province,NA,TR.KI,202654.9052,37.14279437,36.80840108
TUR,Turkey,TUR.49_1,Kinkkale,Kırıkkale,NA,Il,Province,NA,TR.KK,252417.8064,33.69780719,39.78018475
TUR,Turkey,TUR.50_1,Kirklareli,Kırklareli,NA,Il,Province,NA,TR.KL,346081.2763,27.44453618,41.68116158
TUR,Turkey,TUR.51_1,Kirsehir,Kırşehir,NA,Il,Province,NA,TR.KH,213757.6358,34.16774217,39.31581315
TUR,Turkey,TUR.52_1,Kocaeli,İzmit,NA,Il,Province,NA,TR.KC,1621622.8,29.89424295,40.85824804
TUR,Turkey,TUR.53_1,Konya,Konieh|Kunja,NA,Il,Province,NA,TR.KO,2092159.725,32.63967185,38.0390099
TUR,Turkey,TUR.54_1,Kütahya,Kütanya,NA,Il,Province,NA,TR.KU,614803.7328,29.58732745,39.27229342
TUR,Turkey,TUR.55_1,Malatya,NA,NA,Il,Province,NA,TR.ML,712757.3497,38.11794235,38.51353326
TUR,Turkey,TUR.56_1,Manisa,NA,NA,Il,Province,NA,TR.MN,1428653.4,28.14848671,38.76452452
TUR,Turkey,TUR.57_1,Mardin,NA,NA,Il,Province,NA,TR.MR,813453.4579,40.89936428,37.36665092
TUR,Turkey,TUR.58_1,Mersin,İçel,NA,Il,Province,NA,TR.IC,1663834.293,33.82681285,36.69210791
TUR,Turkey,TUR.59_1,Mugla,Muğla,NA,Il,Province,NA,TR.MG,822448.8041,28.47252794,37.02658279
TUR,Turkey,TUR.60_1,Mus,Muş,NA,Il,Province,NA,TR.MS,394961.9492,41.88292365,39.01410325
TUR,Turkey,TUR.61_1,Nevsehir,Nevşehir,NA,Il,Province,NA,TR.NV,294791.0305,34.69136332,38.81058136
TUR,Turkey,TUR.62_1,Nigde,Niğde,NA,Il,Province,NA,TR.NG,341375.2088,34.73886276,37.95327326
TUR,Turkey,TUR.63_1,Ordu,NA,NA,Il,Province,NA,TR.OR,663753.3335,37.53635031,40.78732364
TUR,Turkey,TUR.64_1,Osmaniye,NA,NA,Il,Province,NA,TR.OS,488536.1888,36.24724846,37.26662409
TUR,Turkey,TUR.65_1,Rize,NA,NA,Il,Province,NA,TR.RI,287057.9168,40.86805219,40.93171076
TUR,Turkey,TUR.66_1,Sakarya,NA,NA,Il,Province,NA,TR.SK,799200.4738,30.5389852,40.73980349
TUR,Turkey,TUR.67_1,Samsun,NA,NA,Il,Province,NA,TR.SS,1287835.488,36.01566787,41.21212377
TUR,Turkey,TUR.68_1,Sanliurfa,Şanlıurfa|Urfa,NA,Il,Province,NA,TR.SU,1879506.2,39.10433735,37.25088145
TUR,Turkey,TUR.69_1,Siirt,NA,NA,Il,Province,NA,TR.SI,327706.6824,42.18299947,37.94890025
TUR,Turkey,TUR.70_1,Sinop,NA,NA,Il,Province,NA,TR.SP,196018.596,34.88435148,41.62182959
TUR,Turkey,TUR.71_1,Sirnak,Şırnak,NA,Il,Province,NA,TR.SR,491430.8287,42.61468325,37.50660002
TUR,Turkey,TUR.72_1,Sivas,NA,NA,Il,Province,NA,TR.SV,636974.1867,37.31726708,39.56896855
TUR,Turkey,TUR.73_1,Tekirdag,Tekirdağ,NA,Il,Province,NA,TR.TG,938165.2127,27.44490322,41.11193337
TUR,Turkey,TUR.74_1,Tokat,NA,NA,Il,Province,NA,TR.TT,555794.1336,36.60458772,40.36583819
TUR,Turkey,TUR.75_1,Trabzon,Trapezunt|Trebizond|Trebizonda|Trébizonde,NA,Il,Province,NA,TR.TB,670514.1389,39.81739572,40.79600978
TUR,Turkey,TUR.76_1,Tunceli,NA,NA,Il,Province,NA,TR.TC,80298.33856,39.51161192,39.188597
